"DARCODIGO";"PERCODIGO";"DARFECHAING";"DARINSTPROCED";"DARREPITE";"DARCURREP";"DARASIGPREF";"DARASIGDIFC";"DARDIGNIDAD";"DARLOGROS";"DARPARTIC";"DARCLUBES";"DAREXTRACU";"DAROBSERVACION";"DARPRODISC";"DARPDCAUSA";"DARPROAPROV";"DARPACAUSA";"DARPROASIS";"DARPASCAUSA";"DARCFEXONERA";"DARCFTIEMPO";"DARCFCAUSA"
"1103";"2154";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1104";"2155";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1105";"2156";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1106";"2157";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1107";"2158";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1108";"2159";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1109";"2160";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1110";"2161";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1111";"2162";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1112";"2163";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1113";"2164";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1114";"2165";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1115";"2166";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1116";"2167";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1117";"2168";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1118";"2169";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1119";"2170";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1120";"2171";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1121";"2172";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1122";"2173";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1123";"2174";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1124";"2175";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1125";"2176";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1126";"2177";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1127";"2178";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1128";"2179";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1129";"2180";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1130";"2181";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1131";"2182";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1132";"2183";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1133";"2184";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1134";"2185";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1135";"2186";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1136";"2187";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1137";"2188";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1138";"2189";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1139";"2190";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1140";"2191";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1141";"2192";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1142";"2193";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1143";"2194";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1144";"2195";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1145";"2196";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1146";"2197";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1147";"2198";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1148";"2199";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1149";"2200";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1150";"2201";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1151";"2202";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1152";"2203";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1153";"2204";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1154";"2205";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1155";"2206";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1156";"2207";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1157";"2208";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1158";"2209";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1159";"2210";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1160";"2211";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1161";"2212";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1162";"2213";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1163";"2214";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1164";"2215";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1165";"2216";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1166";"2217";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1167";"2218";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1168";"2219";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1169";"2220";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1170";"2221";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1171";"2222";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1172";"2223";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1173";"2224";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1174";"2225";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1175";"2226";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1176";"2227";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1177";"2228";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1178";"2229";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1179";"2230";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1180";"2231";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1181";"2232";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1182";"2233";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1183";"2234";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1184";"2235";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1185";"2236";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1186";"2237";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1187";"2238";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1188";"2239";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1189";"2240";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1190";"2241";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1191";"2242";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1192";"2243";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1193";"2244";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1194";"2245";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1195";"2246";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1196";"2247";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1197";"2248";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1198";"2249";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1199";"2250";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1200";"2251";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1201";"2252";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1202";"2253";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1203";"2254";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1204";"2255";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1205";"2256";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1206";"2257";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1207";"2258";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1208";"2259";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1209";"2260";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1210";"2261";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1211";"2262";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1212";"2301";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1213";"2302";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1214";"2303";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1215";"2304";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1216";"2305";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1217";"2306";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1218";"2307";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1219";"2308";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1220";"2309";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1221";"2310";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1222";"2311";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1223";"2312";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1224";"2313";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1225";"2314";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1226";"2315";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1227";"2316";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1228";"2317";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1229";"2318";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1230";"2319";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1231";"2320";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1232";"2321";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1233";"2322";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1234";"2323";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1235";"2324";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1236";"2325";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1237";"2326";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1238";"2327";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1239";"2328";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1240";"2329";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1241";"2330";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1242";"2331";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1243";"2332";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1244";"2333";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1245";"2334";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1246";"2335";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1247";"2336";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1248";"2337";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1249";"2338";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1250";"2339";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1251";"2340";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1252";"2341";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1253";"2342";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1254";"2343";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1255";"2344";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1256";"2345";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1257";"2346";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1258";"2347";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1259";"2348";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1260";"2349";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1261";"2350";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1262";"2351";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1263";"2352";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1264";"2353";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1265";"2354";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1266";"2355";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1267";"2356";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1268";"2357";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1269";"2358";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1270";"2359";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1271";"2360";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1272";"2361";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1273";"2362";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1274";"2363";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1275";"2364";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1276";"2365";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1277";"2366";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1278";"2367";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1279";"2368";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1280";"2369";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1281";"2370";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1282";"2371";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1283";"2372";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1284";"2373";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1285";"2374";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1286";"2375";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1287";"2376";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1288";"2377";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1289";"2378";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1290";"2379";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1291";"2380";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1292";"2381";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1293";"2382";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1294";"2383";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1295";"2384";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1296";"2385";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1297";"2386";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1298";"2387";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1299";"2388";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1300";"2389";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1301";"2390";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1302";"2391";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1303";"2392";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1304";"2393";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1305";"2394";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1306";"2395";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1307";"2396";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1308";"2397";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1309";"2398";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1310";"2399";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1311";"2400";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1312";"2401";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1313";"2402";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1314";"2403";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1315";"2404";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1316";"2405";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1317";"2406";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1318";"2407";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1319";"2408";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1320";"2409";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1321";"2410";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1322";"2411";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1323";"2412";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1324";"2413";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1325";"2414";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1326";"2415";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1327";"2416";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1328";"2417";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1329";"2418";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1330";"2419";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1331";"2420";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1332";"2421";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1333";"2422";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1334";"2423";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1335";"2424";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1336";"2425";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1337";"2426";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1338";"2427";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1339";"2428";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1340";"2429";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1341";"2430";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1342";"2431";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1343";"2432";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1344";"2433";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1345";"2434";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1346";"2435";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1347";"2436";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1348";"2437";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1349";"2438";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1350";"2439";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1351";"2440";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1352";"2441";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1353";"2442";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1354";"2443";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1355";"2444";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1356";"2445";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1357";"2446";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1358";"2447";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1359";"2448";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1360";"2449";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1361";"2450";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1362";"2451";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1363";"2452";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1364";"2453";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1365";"2454";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1366";"2455";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1367";"2456";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1368";"2457";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1369";"2458";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1370";"2459";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1371";"2460";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1372";"2461";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1373";"2462";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1374";"2463";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1375";"2464";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1376";"2465";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1377";"2466";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1378";"2467";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1379";"2468";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1380";"2469";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1381";"2470";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1382";"2471";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1383";"2472";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1384";"2473";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1385";"2474";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1386";"2475";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1387";"2476";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1388";"2477";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1389";"2478";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1390";"2479";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1391";"2480";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1392";"2481";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1393";"2482";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1394";"2483";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1395";"2484";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1396";"2485";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1397";"2486";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1398";"2487";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1399";"2488";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1400";"2489";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1401";"2490";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1402";"2491";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1403";"2492";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1404";"2493";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1405";"2494";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1406";"2495";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1407";"2496";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1408";"2497";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1409";"2498";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1410";"2499";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1411";"2500";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1412";"2501";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1413";"2502";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
"1414";"2503";"0000-00-00 00:00:00";;;;;;;;;;;;;;;;;;;"0";
