"PASCODIGO";"PERCODIGO";"PASRELIGION";"PASPARROQUIA";"PASBAUTISMO";"PASCOMUNION";"PASCONFIRMACION";"PASBIBLIA";"PASOBSERV"
"1916";"3005";;;;;;;
"1917";"3006";;;;;;;
"1918";"3007";;;;;;;
"1919";"3008";;;;;;;
"1920";"3009";;;;;;;
"1921";"3010";;;;;;;
"1922";"3011";;;;;;;
"1923";"3012";;;;;;;
"1924";"3013";;;;;;;
"1925";"3014";;;;;;;
"1926";"3015";;;;;;;
"1927";"3016";;;;;;;
"1928";"3017";;;;;;;
"1929";"3018";;;;;;;
"1930";"3019";;;;;;;
"1931";"3020";;;;;;;
"1932";"3021";;;;;;;
"1933";"3022";;;;;;;
"1934";"3100";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1935";"3101";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1936";"3102";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1937";"3103";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1938";"3104";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1939";"3105";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1940";"3106";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1941";"3107";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1942";"3108";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1943";"3109";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1944";"3110";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1945";"3111";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1946";"3112";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1947";"3113";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1948";"3114";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1949";"3115";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1950";"3116";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1951";"3117";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1952";"3118";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1953";"3119";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1954";"3120";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1955";"3121";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1956";"3122";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1957";"3123";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1958";"3124";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1959";"3125";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1960";"3126";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1961";"3127";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1962";"3128";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1963";"3129";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1964";"3130";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1965";"3131";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1966";"3132";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1967";"3133";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1968";"3134";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1969";"3135";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1970";"3136";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1971";"3137";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1972";"3138";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1973";"3139";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1974";"3140";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1975";"3141";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1976";"3142";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1977";"3143";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1978";"3144";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1979";"3145";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1980";"3146";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1981";"3147";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1982";"3148";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1983";"3149";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1984";"3150";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1985";"3151";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1986";"3152";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1987";"3153";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1988";"3154";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1989";"3155";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1990";"3156";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1991";"3157";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1992";"3158";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1993";"3159";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1994";"3160";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1995";"3161";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1996";"3162";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1997";"3163";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1998";"3164";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1999";"3165";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2000";"3166";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2001";"3167";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2002";"3168";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2003";"3169";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2004";"3170";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2005";"3171";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2006";"3172";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2007";"3173";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2008";"3174";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2009";"3175";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2010";"3176";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2011";"3177";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2012";"3178";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2013";"3179";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2014";"3180";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2015";"3181";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2016";"3182";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2017";"3183";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2018";"3184";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2019";"3185";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2020";"3186";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2021";"3187";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2022";"3188";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2023";"3189";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2024";"3190";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2025";"3191";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2026";"3192";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2027";"3193";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2028";"3194";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2029";"3195";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2030";"3196";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2031";"3197";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2032";"3198";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2033";"3199";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2034";"3200";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2035";"3201";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2036";"3202";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2037";"3203";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2038";"3204";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2039";"3205";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2040";"3206";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2041";"3207";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2042";"3208";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2043";"3209";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2044";"3210";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2045";"3211";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2046";"3212";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2047";"3213";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2048";"3214";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2049";"3215";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2050";"3216";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2051";"3217";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2052";"3218";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2053";"3219";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2054";"3220";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2055";"3221";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2056";"3222";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2057";"3223";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2058";"3224";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2059";"3225";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2060";"3226";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2061";"3227";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2062";"3228";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2063";"3229";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2064";"3230";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2065";"3231";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2066";"3232";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2067";"3233";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2068";"3234";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2069";"3235";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2070";"3236";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2071";"3237";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2072";"3238";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2073";"3239";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2074";"3240";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2075";"3241";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2076";"3242";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2077";"3243";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2078";"3244";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2079";"3245";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2080";"3246";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2081";"3247";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2082";"3248";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2083";"3249";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2084";"3250";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2085";"3251";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2086";"3252";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2087";"3253";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2088";"3254";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2089";"3255";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2090";"3256";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2091";"3257";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2092";"3258";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2093";"3259";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2094";"3260";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2095";"3261";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2096";"3262";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2097";"3263";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2098";"3264";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2099";"3265";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2100";"3266";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2101";"3267";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2102";"3268";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2103";"3269";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2104";"3270";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2105";"3271";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2106";"3272";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2107";"3273";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2108";"3274";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2109";"3275";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2110";"3276";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2111";"3277";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2112";"3278";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2113";"3279";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2114";"3280";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2115";"3281";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2116";"3282";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2117";"3283";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2118";"3284";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2119";"3285";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2120";"3286";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2121";"3287";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2122";"3288";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2123";"3289";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2124";"3290";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2125";"3291";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2126";"3292";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2127";"3293";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2128";"3294";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2129";"3295";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2130";"3296";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2131";"3297";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2132";"3298";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2133";"3299";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2134";"3300";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2135";"3301";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2136";"3302";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2137";"3303";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2138";"3304";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2139";"3305";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2140";"3306";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2141";"3307";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2142";"3308";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2143";"3309";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2144";"3310";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2145";"3311";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2146";"3312";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2147";"3313";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2148";"3314";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2149";"3315";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2150";"3316";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2151";"3317";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2152";"3318";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2153";"3319";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2154";"3320";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2155";"3321";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2156";"3322";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2157";"3323";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2158";"3324";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2159";"3325";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2160";"3326";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2161";"3327";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2162";"3328";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2163";"3329";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2164";"3330";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2165";"3331";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2166";"3332";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2167";"3333";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2168";"3334";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2169";"3335";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2170";"3336";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2171";"3337";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2172";"3338";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2173";"3339";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2174";"3340";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2175";"3341";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2176";"3342";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2177";"3343";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2178";"3344";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2179";"3345";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2180";"3346";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2181";"3347";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2182";"3348";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2183";"3349";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2184";"3350";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2185";"3351";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2186";"3352";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2187";"3353";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2188";"3354";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2189";"3355";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2190";"3356";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2191";"3357";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2192";"3358";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2193";"3359";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2194";"3360";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2195";"3361";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2196";"3362";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2197";"3363";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2198";"3364";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2199";"3365";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2200";"3366";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2201";"3367";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2202";"3368";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2203";"3369";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2204";"3370";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2205";"3371";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2206";"3372";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2207";"3373";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2208";"3374";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2209";"3375";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2210";"3376";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2211";"3377";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2212";"3378";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2213";"3379";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2214";"3380";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2215";"3381";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2216";"3382";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2217";"3383";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2218";"3384";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2219";"3385";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2220";"3386";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2221";"3387";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2222";"3388";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2223";"3389";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2224";"3390";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2225";"3391";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2226";"3392";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2227";"3393";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2228";"3394";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2229";"3395";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2230";"3396";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2231";"3397";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2232";"3398";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2233";"3399";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2234";"3400";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2235";"3401";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2236";"3402";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2237";"3403";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2238";"3404";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2239";"3405";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2240";"3406";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2241";"3407";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2242";"3408";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2243";"3409";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2244";"3410";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2245";"3411";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2246";"3412";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2247";"3413";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2248";"3414";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2249";"3415";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2250";"3416";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2251";"3417";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2252";"3418";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2253";"3419";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2254";"3420";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2255";"3421";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2256";"3422";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2257";"3423";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2258";"3424";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2259";"3425";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2260";"3426";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2261";"3427";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2262";"3428";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2263";"3429";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2264";"3430";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2265";"3431";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2266";"3432";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2267";"3433";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2268";"3434";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2269";"3435";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2270";"3436";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2271";"3437";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2272";"3438";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2273";"3439";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2274";"3440";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2275";"3441";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2276";"3442";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2277";"3443";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2278";"3444";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2279";"3445";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2280";"3446";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2281";"3447";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2282";"3448";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2283";"3449";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2284";"3450";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2285";"3451";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2286";"3452";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2287";"3453";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2288";"3454";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2289";"3455";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2290";"3456";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2291";"3457";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2292";"3458";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2293";"3459";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2294";"3460";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2295";"3461";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2296";"3462";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2297";"3463";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2298";"3464";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2299";"3465";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2300";"3466";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2301";"3467";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2302";"3468";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2303";"3469";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2304";"3470";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2305";"3471";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2306";"3472";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2307";"3473";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2308";"3474";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2309";"3475";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2310";"3476";NULL;NULL;NULL;NULL;NULL;NULL;NULL
"2311";"3477";NULL;NULL;NULL;NULL;NULL;NULL;NULL
